"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CM_cdhit-1_transcript_330760",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_330801",28.7500067423763,22.5223140859177,3.61079314087453,6.23749774833759,4.4462550577702e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_331237",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_331298",28.7500067423763,22.5223140859177,3.61079314087453,6.23749774833759,4.4462550577702e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_331344",24.1920788441947,22.2848404933408,3.60297723585675,6.1851183159201,6.20559086118929e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_331362",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_331366",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_331476",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_331495",20.3353706226564,22.0493060342169,3.59591661263628,6.13176233195571,8.6910876139184e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_331969",20.6859804609781,22.0749382639507,3.59657122788274,6.13777313592813,8.36862549614343e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_332160",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_332443",24.893298520838,22.3269505315215,3.60422029833606,6.19466866157685,5.84077671689842e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_332662",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_333164",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_333468",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_333595",29.1006165806979,22.5387737545703,3.61136798778901,6.24106261969974,4.34608202451748e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_334077",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_334469",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_334558",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_334856",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_335642",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_336222",28.048787065733,22.4887683753537,3.60963206048177,6.23021072467763,4.65808191052243e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_336519",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_336822",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_336848",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_336858",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_336899",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_337995",24.893298520838,22.3269505315215,3.60422029833606,6.19466866157685,5.84077671689842e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_338217",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_338222",23.4908591675513,22.2462231669168,3.60172031336241,6.17655487695231,6.55154443632446e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_338259",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_338472",25.945128035803,22.3760747730748,3.60605783557522,6.20513474640527,5.46500572671822e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_339039",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_339383",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_339417",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_339517",29.8018362573413,22.5711285336998,3.61250633459472,6.24805230583269,4.15602510197274e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_339546",20.3353706226564,22.0493060342169,3.59591661263628,6.13176233195571,8.6910876139184e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_339669",26.996957550768,22.4371355404409,3.60786195106179,6.21895622526181,5.00472893922125e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_339905",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_340674",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_340729",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_340928",27.6981772274113,22.4696761089178,3.60904582037412,6.22593262243164,4.7869977159076e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_341137",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_341807",20.6859804609781,22.0749382639507,3.59657122788274,6.13777313592813,8.36862549614343e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_342024",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_342154",19.9847607843347,22.0254954124723,3.59526033371382,6.12625884304752,8.99693999456058e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_342327",22.789639490908,22.2038079634668,3.60045021584209,6.16695319540022,6.96183530889521e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_342734",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_342829",25.945128035803,22.3760747730748,3.60605783557522,6.20513474640527,5.46500572671822e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_342869",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_343023",21.737809975943,22.1427403318493,3.59852240834295,6.15328677140173,7.5893392814617e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_343306",23.4908591675513,22.2462231669168,3.60172031336241,6.17655487695231,6.55154443632446e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_343759",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344062",22.789639490908,22.2038079634668,3.60045021584209,6.16695319540022,6.96183530889521e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344165",29.1006165806979,22.5387737545703,3.61136798778901,6.24106261969974,4.34608202451748e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344190",27.6981772274113,22.4696761089178,3.60904582037412,6.22593262243164,4.7869977159076e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344481",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_344554",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_344636",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344896",28.3993969040546,22.5056482910621,3.61021450009316,6.23388119749707,4.55018212607229e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344904",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_344952",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_345163",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_345419",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_345761",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_345795",28.048787065733,22.4887683753537,3.60963206048177,6.23021072467763,4.65808191052243e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_345888",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_345897",26.2957378741246,22.401357647577,3.60666295976651,6.21110369820283,5.26137371497217e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_345924",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_346285",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_346492",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_346546",21.737809975943,22.1427403318493,3.59852240834295,6.15328677140173,7.5893392814617e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347052",30.1524460956629,22.5870414417766,3.61306985828432,6.251482071399,4.06575780938204e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347056",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347077",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347093",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347124",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347265",28.7500067423763,22.5223140859177,3.61079314087453,6.23749774833759,4.4462550577702e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_347329",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_347335",23.4908591675513,22.2462231669168,3.60172031336241,6.17655487695231,6.55154443632446e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_348255",25.2439083591597,22.3405810307543,3.60483646926852,6.19739098325522,5.74067734439484e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_348419",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_348609",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_348653",29.1006165806979,22.5387737545703,3.61136798778901,6.24106261969974,4.34608202451748e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_348817",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_348839",25.2439083591597,22.3405810307543,3.60483646926852,6.19739098325522,5.74067734439484e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_348853",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_349391",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_349574",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_350356",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_350390",26.2957378741246,22.401357647577,3.60666295976651,6.21110369820283,5.26137371497217e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_350422",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_350470",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_350557",19.9847607843347,22.0254954124723,3.59526033371382,6.12625884304752,8.99693999456058e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_350649",22.0884198142647,22.1619022237219,3.59916783746386,6.15750729739189,7.38988393318806e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_351385",24.1920788441947,22.2848404933408,3.60297723585675,6.1851183159201,6.20559086118929e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_351416",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_351785",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_351807",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352062",28.7500067423763,22.5223140859177,3.61079314087453,6.23749774833759,4.4462550577702e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352277",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352406",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_352558",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352593",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352833",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352846",21.737809975943,22.1427403318493,3.59852240834295,6.15328677140173,7.5893392814617e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352934",29.8018362573413,22.5711285336998,3.61250633459472,6.24805230583269,4.15602510197274e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352956",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_352998",22.0884198142647,22.1619022237219,3.59916783746386,6.15750729739189,7.38988393318806e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_353117",19.6341509460131,22.0009081492717,3.59460270372886,6.12053958743454,9.32590092863466e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_353128",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_353155",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_353479",25.2439083591597,22.3405810307543,3.60483646926852,6.19739098325522,5.74067734439484e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_353543",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_353591",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_353887",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_353956",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_354224",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_354383",28.3993969040546,22.5056482910621,3.61021450009316,6.23388119749707,4.55018212607229e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_354923",19.6341509460131,22.0009081492717,3.59460270372886,6.12053958743454,9.32590092863466e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_354968",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_355022",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_355051",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_355160",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_355167",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_355354",19.6341509460131,22.0009081492717,3.59460270372886,6.12053958743454,9.32590092863466e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_356051",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_356095",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_356250",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_356308",27.6981772274113,22.4696761089178,3.60904582037412,6.22593262243164,4.7869977159076e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_356403",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_356452",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_356650",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_356872",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_356909",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_356967",22.789639490908,22.2038079634668,3.60045021584209,6.16695319540022,6.96183530889521e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_357094",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_357146",25.945128035803,22.3760747730748,3.60605783557522,6.20513474640527,5.46500572671822e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_357212",29.8018362573413,22.5711285336998,3.61250633459472,6.24805230583269,4.15602510197274e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_357454",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_357830",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_357854",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_357879",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_357910",25.945128035803,22.3760747730748,3.60605783557522,6.20513474640527,5.46500572671822e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_358162",29.4512264190196,22.5550419167352,3.61193904880321,6.24457988132679,4.24940717239287e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_358479",28.7500067423763,22.5223140859177,3.61079314087453,6.23749774833759,4.4462550577702e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_359132",21.3872001376214,22.120088872267,3.59787435476004,6.14809931953344,7.84169281380639e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_359185",22.0884198142647,22.1619022237219,3.59916783746386,6.15750729739189,7.38988393318806e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_359349",25.2439083591597,22.3405810307543,3.60483646926852,6.19739098325522,5.74067734439484e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_359851",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_360136",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360384",25.945128035803,22.3760747730748,3.60605783557522,6.20513474640527,5.46500572671822e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360494",24.893298520838,22.3269505315215,3.60422029833606,6.19466866157685,5.84077671689842e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360531",21.737809975943,22.1427403318493,3.59852240834295,6.15328677140173,7.5893392814617e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360618",26.2957378741246,22.401357647577,3.60666295976651,6.21110369820283,5.26137371497217e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360664",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360677",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_360730",22.0884198142647,22.1619022237219,3.59916783746386,6.15750729739189,7.38988393318806e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_360792",26.2957378741246,22.401357647577,3.60666295976651,6.21110369820283,5.26137371497217e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_361304",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_361421",19.6341509460131,22.0009081492717,3.59460270372886,6.12053958743454,9.32590092863466e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_361702",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_361932",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_362727",28.048787065733,22.4887683753537,3.60963206048177,6.23021072467763,4.65808191052243e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_362795",29.4512264190196,22.5550419167352,3.61193904880321,6.24457988132679,4.24940717239287e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_362915",23.4908591675513,22.2462231669168,3.60172031336241,6.17655487695231,6.55154443632446e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_362989",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363316",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363389",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363403",29.8018362573413,22.5711285336998,3.61250633459472,6.24805230583269,4.15602510197274e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363684",22.0884198142647,22.1619022237219,3.59916783746386,6.15750729739189,7.38988393318806e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363727",24.5426886825163,22.3041988133417,3.60360053434384,6.18942044235291,6.03858205158481e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363804",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_363825",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_363887",28.7500067423763,22.5223140859177,3.61079314087453,6.23749774833759,4.4462550577702e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_364397",21.0365902992997,22.0951721667455,3.59722388057244,6.1422844116195,8.13430402085054e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_364752",30.1524460956629,22.5870414417766,3.61306985828432,6.251482071399,4.06575780938204e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_364821",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_364989",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_365049",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_365361",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_365695",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_365776",30.1524460956629,22.5870414417766,3.61306985828432,6.251482071399,4.06575780938204e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_365849",27.3475673890896,22.4546687867359,3.60845578189746,6.22279172697203,4.88385521220473e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366063",25.2439083591597,22.3405810307543,3.60483646926852,6.19739098325522,5.74067734439484e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366152",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366156",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366277",23.1402493292297,22.2269057103743,3.60108685989926,6.17227703055074,6.73134196991878e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366527",17.1798820777614,21.8199879345716,3.58999665161637,6.0779967370575,1.21693231048102e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_366681",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_366903",25.5945181974813,22.3564847980732,3.60544888364064,6.20074934344889,5.61949522432656e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366984",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_366989",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_367062",28.048787065733,22.4887683753537,3.60963206048177,6.23021072467763,4.65808191052243e-10,7.17230725593991e-08
